Date,type,Name,Ticker,Open,High,Low,Volume,Multiplier
2022-10-23,Crypto,Dogecoin,DOGE-USD,0.0596829988062381,0.0603789985179901,0.0589269995689392,182523575,10
2022-10-24,Crypto,Dogecoin,DOGE-USD,0.0603410005569458,0.0608140006661415,0.0588579997420311,226574582,10
2022-10-25,Crypto,Dogecoin,DOGE-USD,0.0595020018517971,0.0640489980578422,0.0592270009219646,475512798,10
2022-10-26,Crypto,Dogecoin,DOGE-USD,0.0628560036420822,0.0732740014791488,0.0627600029110908,1357027720,10
2022-10-27,Crypto,Dogecoin,DOGE-USD,0.0727989971637725,0.0848250016570091,0.0720330029726028,2652784687,10
2022-10-28,Crypto,Dogecoin,DOGE-USD,0.0770279988646507,0.0879010036587715,0.0729300007224083,3172500998,10
2022-10-29,Crypto,Dogecoin,DOGE-USD,0.0839330032467842,0.1493919938802719,0.0833870023488998,12157642295,10
2022-10-30,Crypto,Dogecoin,DOGE-USD,0.1216439977288246,0.1416569948196411,0.1128920018672943,7908593943,10
2022-10-31,Crypto,Dogecoin,DOGE-USD,0.1177520006895065,0.1302450001239776,0.1150759980082511,5814247122,10
2022-11-01,Crypto,Dogecoin,DOGE-USD,0.1269849985837936,0.1572030037641525,0.1251769959926605,7877293443,10
2022-11-02,Crypto,Dogecoin,DOGE-USD,0.1425240039825439,0.1473910063505172,0.1240670010447502,4675647398,10
2022-11-03,Crypto,Dogecoin,DOGE-USD,0.1278010010719299,0.1359899938106537,0.1214110031723976,2570574344,10
2022-11-04,Crypto,Dogecoin,DOGE-USD,0.1225550025701522,0.128599002957344,0.1164449974894523,2957002544,10
2022-11-05,Crypto,Dogecoin,DOGE-USD,0.1262789964675903,0.1351449936628341,0.1233920007944107,1907421740,10
2022-11-06,Crypto,Dogecoin,DOGE-USD,0.1243819966912269,0.1267019957304,0.1136339977383613,1316810628,10
2022-11-07,Crypto,Dogecoin,DOGE-USD,0.1146259978413581,0.1185770034790039,0.108814001083374,1337977256,10
2022-11-08,Crypto,Dogecoin,DOGE-USD,0.1112779974937439,0.1122960001230239,0.080654002726078,3545838435,10
2022-11-09,Crypto,Dogecoin,DOGE-USD,0.0884049981832504,0.0910959988832473,0.0721089988946914,2807794508,10
2022-11-10,Crypto,Dogecoin,DOGE-USD,0.0742959976196289,0.0932559967041015,0.0737349987030029,2421832556,10
2022-11-11,Crypto,Dogecoin,DOGE-USD,0.0897789970040321,0.0918650031089782,0.081396996974945,1305192050,10
2022-11-12,Crypto,Dogecoin,DOGE-USD,0.0849089995026588,0.0939939990639686,0.0793000012636184,1842469589,10
2022-11-13,Crypto,Dogecoin,DOGE-USD,0.0880530029535293,0.0911369994282722,0.0838100016117096,949584216,10
2022-11-14,Crypto,Dogecoin,DOGE-USD,0.084926001727581,0.0907739996910095,0.0801009982824325,1212678659,10
2022-11-15,Crypto,Dogecoin,DOGE-USD,0.0858789980411529,0.088919997215271,0.0853599980473518,640084422,10
2022-11-16,Crypto,Dogecoin,DOGE-USD,0.0869639962911605,0.090658999979496,0.0839859992265701,712826081,10
2022-11-17,Crypto,Dogecoin,DOGE-USD,0.0855939984321594,0.0869539976119995,0.0831779986619949,461654197,10
2022-11-18,Crypto,Dogecoin,DOGE-USD,0.0847639963030815,0.0865039974451065,0.083805002272129,337485766,10
2022-11-19,Crypto,Dogecoin,DOGE-USD,0.0846719965338707,0.0849049985408783,0.0833870023488998,246661551,10
2022-11-20,Crypto,Dogecoin,DOGE-USD,0.0845820009708404,0.0856819972395896,0.0770429968833923,499031478,10
2022-11-21,Crypto,Dogecoin,DOGE-USD,0.077174998819828,0.0771880000829696,0.072403997182846,660061266,10
2022-11-22,Crypto,Dogecoin,DOGE-USD,0.0747079998254776,0.0789629966020584,0.0734070017933845,556392479,10
2022-11-23,Crypto,Dogecoin,DOGE-USD,0.0785000026226043,0.0831279978156089,0.077965997159481,529744394,10
2022-11-24,Crypto,Dogecoin,DOGE-USD,0.0817919969558715,0.0836659967899322,0.0807589963078498,360326829,10
2022-11-25,Crypto,Dogecoin,DOGE-USD,0.0814689993858337,0.0909899994730949,0.0809369981288909,1022484210,10
2022-11-26,Crypto,Dogecoin,DOGE-USD,0.0894649997353553,0.0947400033473968,0.0883909985423088,902063657,10
2022-11-27,Crypto,Dogecoin,DOGE-USD,0.088978998363018,0.1064329966902732,0.088978998363018,1965264746,10
2022-11-28,Crypto,Dogecoin,DOGE-USD,0.0986760035157203,0.0993269979953765,0.091448999941349,1375600313,10
2022-11-29,Crypto,Dogecoin,DOGE-USD,0.0951310023665428,0.104712001979351,0.0940190032124519,1352427444,10
2022-11-30,Crypto,Dogecoin,DOGE-USD,0.1018270030617713,0.1089420020580291,0.1003040000796318,1388624554,10
2022-12-01,Crypto,Dogecoin,DOGE-USD,0.1068570017814636,0.1073810011148452,0.1010710000991821,891639200,10
2022-12-02,Crypto,Dogecoin,DOGE-USD,0.1015940010547638,0.1032600030303001,0.0976390019059181,776013992,10
2022-12-03,Crypto,Dogecoin,DOGE-USD,0.1021500006318092,0.1028229966759681,0.098650999367237,632114946,10
2022-12-04,Crypto,Dogecoin,DOGE-USD,0.0998110026121139,0.1052640005946159,0.0998060032725334,759219556,10
2022-12-05,Crypto,Dogecoin,DOGE-USD,0.1042520031332969,0.1110119968652725,0.1000630035996437,1051327257,10
2022-12-06,Crypto,Dogecoin,DOGE-USD,0.1014799997210502,0.1026270017027854,0.0985080003738403,534648134,10
2022-12-07,Crypto,Dogecoin,DOGE-USD,0.1002810001373291,0.100950002670288,0.0950170010328292,622336382,10
2022-12-08,Crypto,Dogecoin,DOGE-USD,0.0957849994301796,0.0988740026950836,0.0953669995069503,492909327,10
2022-12-09,Crypto,Dogecoin,DOGE-USD,0.0985379964113235,0.0990860015153884,0.096000999212265,423432535,10
2022-12-10,Crypto,Dogecoin,DOGE-USD,0.0966629981994628,0.0973559990525245,0.0962579995393753,242190274,10
2022-12-11,Crypto,Dogecoin,DOGE-USD,0.0964640006422996,0.0970930010080337,0.0926679968833923,300470314,10
2022-12-12,Crypto,Dogecoin,DOGE-USD,0.0928720012307167,0.0930050015449523,0.087287999689579,749817261,10
2022-12-13,Crypto,Dogecoin,DOGE-USD,0.0902549996972084,0.094379998743534,0.0877180024981498,766352149,10
2022-12-14,Crypto,Dogecoin,DOGE-USD,0.0909579992294311,0.092239998281002,0.0882439985871315,549320298,10
2022-12-15,Crypto,Dogecoin,DOGE-USD,0.0885080024600029,0.0887620002031326,0.0844189971685409,412364377,10
2022-12-16,Crypto,Dogecoin,DOGE-USD,0.0847219973802566,0.0867310017347335,0.0753879994153976,699338853,10
2022-12-17,Crypto,Dogecoin,DOGE-USD,0.075943998992443,0.0793749988079071,0.0758929997682571,495547979,10
2022-12-18,Crypto,Dogecoin,DOGE-USD,0.0792620033025741,0.079865001142025,0.0779199972748756,256971055,10
2022-12-19,Crypto,Dogecoin,DOGE-USD,0.0786480009555816,0.0793420001864433,0.0709130018949508,581773249,10
2022-12-20,Crypto,Dogecoin,DOGE-USD,0.071442000567913,0.0752469971776008,0.0714220032095909,438099132,10
2022-12-21,Crypto,Dogecoin,DOGE-USD,0.0749320015311241,0.0749640017747879,0.0720100030303001,349830700,10
2022-12-22,Crypto,Dogecoin,DOGE-USD,0.0736780017614364,0.0773620009422302,0.0733909979462623,593083646,10
2022-12-23,Crypto,Dogecoin,DOGE-USD,0.0769610032439231,0.0786380022764206,0.0767420008778572,398842519,10
2022-12-24,Crypto,Dogecoin,DOGE-USD,0.0771280005574226,0.0779760032892227,0.0768179967999458,165055617,10
2022-12-25,Crypto,Dogecoin,DOGE-USD,0.0776320025324821,0.0776439979672432,0.0742290019989013,423876257,10
2022-12-26,Crypto,Dogecoin,DOGE-USD,0.0759650021791458,0.0763610005378723,0.0747720003128051,248935710,10
2022-12-27,Crypto,Dogecoin,DOGE-USD,0.075763002038002,0.0760219991207122,0.0731310024857521,290428818,10
2022-12-28,Crypto,Dogecoin,DOGE-USD,0.0737269967794418,0.0738210007548332,0.0700519979000091,496350491,10
2022-12-29,Crypto,Dogecoin,DOGE-USD,0.0703800022602081,0.0713019967079162,0.0697709992527961,285144119,10
2022-12-30,Crypto,Dogecoin,DOGE-USD,0.0710320025682449,0.0713080018758773,0.0669530034065246,419889739,10
2022-12-31,Crypto,Dogecoin,DOGE-USD,0.0683939978480339,0.0711089968681335,0.0681620016694068,289371049,10
2023-01-01,Crypto,Dogecoin,DOGE-USD,0.0702869966626167,0.0706849992275238,0.0692889988422393,185279750,10
2023-01-02,Crypto,Dogecoin,DOGE-USD,0.0702250003814697,0.0724790021777153,0.0693579986691474,405800240,10
2023-01-03,Crypto,Dogecoin,DOGE-USD,0.0714560002088546,0.0721969977021217,0.0697740018367767,283398864,10
2023-01-04,Crypto,Dogecoin,DOGE-USD,0.0704680010676384,0.0732500031590461,0.0703099966049194,343264145,10
2023-01-05,Crypto,Dogecoin,DOGE-USD,0.0732330009341239,0.0750269964337349,0.0714000016450882,424927580,10
2023-01-06,Crypto,Dogecoin,DOGE-USD,0.0715550035238266,0.0725700035691261,0.0703440010547638,306914647,10
2023-01-07,Crypto,Dogecoin,DOGE-USD,0.0724690034985542,0.072843998670578,0.0718759968876838,173703551,10
2023-01-08,Crypto,Dogecoin,DOGE-USD,0.0722099989652633,0.0736119970679283,0.0715460032224655,246133445,10
2023-01-09,Crypto,Dogecoin,DOGE-USD,0.0735919997096061,0.0792109966278076,0.0732579976320266,853703837,10
2023-01-10,Crypto,Dogecoin,DOGE-USD,0.0757689997553825,0.0777309983968734,0.0746899992227554,492952309,10
2023-01-11,Crypto,Dogecoin,DOGE-USD,0.077734000980854,0.0781809985637664,0.0751779973506927,394318759,10
2023-01-12,Crypto,Dogecoin,DOGE-USD,0.0792139992117881,0.080716997385025,0.0769879966974258,706796194,10
2023-01-13,Crypto,Dogecoin,DOGE-USD,0.0802839994430542,0.0849160030484199,0.0791840031743049,575039277,10
2023-01-14,Crypto,Dogecoin,DOGE-USD,0.0844390019774437,0.0918700024485588,0.0843620002269744,1101070507,10
2023-01-15,Crypto,Dogecoin,DOGE-USD,0.0873339995741844,0.087686002254486,0.0831300020217895,501123418,10
2023-01-16,Crypto,Dogecoin,DOGE-USD,0.0861269980669021,0.0879039987921714,0.0823080018162727,537067710,10
2023-01-17,Crypto,Dogecoin,DOGE-USD,0.0836519971489906,0.0847200006246566,0.0827559977769851,366437449,10
2023-01-18,Crypto,Dogecoin,DOGE-USD,0.0829780027270317,0.0894580036401748,0.0801739990711212,1094371447,10
2023-01-19,Crypto,Dogecoin,DOGE-USD,0.0801709964871406,0.0820519998669624,0.0801320001482963,337970684,10
2023-01-20,Crypto,Dogecoin,DOGE-USD,0.0816489979624748,0.0867599993944168,0.0807669982314109,444441989,10
2023-01-21,Crypto,Dogecoin,DOGE-USD,0.0864079967141151,0.0887060016393661,0.0847610011696815,716057148,10
2023-01-22,Crypto,Dogecoin,DOGE-USD,0.0847709998488426,0.0928919985890388,0.0847709998488426,794717541,10
2023-01-23,Crypto,Dogecoin,DOGE-USD,0.0883100032806396,0.0911500006914138,0.0873270034790039,661273714,10
2023-01-24,Crypto,Dogecoin,DOGE-USD,0.088577002286911,0.0905919969081878,0.0836599990725517,559881331,10
2023-01-25,Crypto,Dogecoin,DOGE-USD,0.0839660018682479,0.0878800004720687,0.0824460014700889,542521010,10
2023-01-26,Crypto,Dogecoin,DOGE-USD,0.086568996310234,0.0873579978942871,0.085548996925354,424196515,10
2023-01-27,Crypto,Dogecoin,DOGE-USD,0.0863649994134903,0.0877460017800331,0.0845249965786933,400056534,10
2023-01-28,Crypto,Dogecoin,DOGE-USD,0.0871239975094795,0.092969000339508,0.0871239975094795,642333816,10
2023-01-29,Crypto,Dogecoin,DOGE-USD,0.0877830013632774,0.0908590033650398,0.0875440016388893,458157342,10
2023-01-30,Crypto,Dogecoin,DOGE-USD,0.0902210026979446,0.0918369963765144,0.0853990018367767,787132771,10
2023-01-31,Crypto,Dogecoin,DOGE-USD,0.0883290022611618,0.0973350033164024,0.0883290022611618,1542889216,10
2023-02-01,Crypto,Dogecoin,DOGE-USD,0.0961569994688034,0.0965989977121353,0.0887520015239715,1110308356,10
2023-02-02,Crypto,Dogecoin,DOGE-USD,0.0941449999809265,0.0957529991865158,0.0909570008516311,776556390,10
2023-02-03,Crypto,Dogecoin,DOGE-USD,0.0909840017557144,0.0932089984416961,0.0906670019030571,548668917,10
2023-02-04,Crypto,Dogecoin,DOGE-USD,0.0929749980568885,0.0995299965143203,0.0926629975438118,1071858301,10
2023-02-05,Crypto,Dogecoin,DOGE-USD,0.0957470014691352,0.0967260003089904,0.0909660011529922,753364305,10
2023-02-06,Crypto,Dogecoin,DOGE-USD,0.0921040028333664,0.0930970013141632,0.0890619978308677,488311044,10
2023-02-07,Crypto,Dogecoin,DOGE-USD,0.089537002146244,0.0926339998841285,0.0895180031657219,512569389,10
2023-02-08,Crypto,Dogecoin,DOGE-USD,0.0925640016794204,0.093138001859188,0.0891690030694007,462925887,10
2023-02-09,Crypto,Dogecoin,DOGE-USD,0.0901629999279975,0.0907580032944679,0.0801720023155212,819008026,10
2023-02-10,Crypto,Dogecoin,DOGE-USD,0.0814789980649948,0.0828799977898597,0.0804150030016899,516764147,10
2023-02-11,Crypto,Dogecoin,DOGE-USD,0.0810659974813461,0.082514002919197,0.0807880014181137,244141279,10
2023-02-12,Crypto,Dogecoin,DOGE-USD,0.0823550000786781,0.0854189991950988,0.0817420035600662,448723137,10
2023-02-13,Crypto,Dogecoin,DOGE-USD,0.0821439996361732,0.0862049981951713,0.0799779966473579,752090969,10
2023-02-14,Crypto,Dogecoin,DOGE-USD,0.0821430012583732,0.0836480036377906,0.0812729969620704,427664094,10
2023-02-15,Crypto,Dogecoin,DOGE-USD,0.0835350006818771,0.0893549993634224,0.0828320011496543,846713153,10
2023-02-16,Crypto,Dogecoin,DOGE-USD,0.0892810001969337,0.0912619978189468,0.0849659964442253,849757697,10
2023-02-17,Crypto,Dogecoin,DOGE-USD,0.0850550010800361,0.0884110033512115,0.084706999361515,447263733,10
2023-02-18,Crypto,Dogecoin,DOGE-USD,0.0877590030431747,0.0898220017552375,0.0869740024209022,397918582,10
2023-02-19,Crypto,Dogecoin,DOGE-USD,0.0889260023832321,0.0897379964590072,0.0862860009074211,505191212,10
2023-02-20,Crypto,Dogecoin,DOGE-USD,0.0869939997792244,0.0886270031332969,0.0858530029654502,449906814,10
2023-02-21,Crypto,Dogecoin,DOGE-USD,0.0882230028510093,0.0887070000171661,0.0848449990153312,483249308,10
2023-02-22,Crypto,Dogecoin,DOGE-USD,0.0854180008172988,0.0874639973044395,0.0832530036568641,765182582,10
2023-02-23,Crypto,Dogecoin,DOGE-USD,0.0855349972844123,0.0863690003752708,0.0839319974184036,351385340,10
2023-02-24,Crypto,Dogecoin,DOGE-USD,0.0842880010604858,0.0848999992012977,0.0798889994621276,449138535,10
2023-02-25,Crypto,Dogecoin,DOGE-USD,0.0809149965643882,0.0817790031433105,0.0790579989552497,316321963,10
2023-02-26,Crypto,Dogecoin,DOGE-USD,0.080775998532772,0.0824730023741722,0.0805770009756088,218231642,10
2023-02-27,Crypto,Dogecoin,DOGE-USD,0.0822020024061203,0.0822020024061203,0.080204002559185,267030813,10
2023-02-28,Crypto,Dogecoin,DOGE-USD,0.0813589990139007,0.082735002040863,0.0802000015974044,370709700,10
2023-03-01,Crypto,Dogecoin,DOGE-USD,0.0807619988918304,0.0825639963150024,0.080545000731945,260501052,10
2023-03-02,Crypto,Dogecoin,DOGE-USD,0.0819680020213127,0.0821669995784759,0.0798590034246444,225493749,10
2023-03-03,Crypto,Dogecoin,DOGE-USD,0.0805250033736229,0.0805720016360282,0.0742349997162818,564252293,10
2023-03-04,Crypto,Dogecoin,DOGE-USD,0.0767780020833015,0.0771550014615058,0.0731000006198883,267382234,10
2023-03-05,Crypto,Dogecoin,DOGE-USD,0.0745650008320808,0.0759169980883598,0.0744149982929229,215772335,10
2023-03-06,Crypto,Dogecoin,DOGE-USD,0.0747900009155273,0.0750610008835792,0.0735519975423812,274994083,10
2023-03-07,Crypto,Dogecoin,DOGE-USD,0.0748049989342689,0.0758299976587295,0.0730300024151802,309277502,10
2023-03-08,Crypto,Dogecoin,DOGE-USD,0.0740479975938797,0.0742349997162818,0.0707670003175735,321627782,10
2023-03-09,Crypto,Dogecoin,DOGE-USD,0.0711319968104362,0.0722030028700828,0.0646279975771904,523758954,10
2023-03-10,Crypto,Dogecoin,DOGE-USD,0.0659959986805915,0.0660710036754608,0.0630230009555816,475760293,10
2023-03-11,Crypto,Dogecoin,DOGE-USD,0.0658330023288726,0.0681959986686706,0.0644470006227493,449044632,10
2023-03-12,Crypto,Dogecoin,DOGE-USD,0.0665820017457008,0.0712499991059303,0.0660689994692802,375272678,10
2023-03-13,Crypto,Dogecoin,DOGE-USD,0.0710000023245811,0.0737259984016418,0.0685139968991279,537268873,10
2023-03-14,Crypto,Dogecoin,DOGE-USD,0.0730360001325607,0.0776399970054626,0.0717770010232925,652033915,10
2023-03-15,Crypto,Dogecoin,DOGE-USD,0.0748049989342689,0.0760580003261566,0.0681409984827041,528466415,10
2023-03-16,Crypto,Dogecoin,DOGE-USD,0.0698779970407486,0.0734769999980926,0.0692540034651756,326147102,10
2023-03-17,Crypto,Dogecoin,DOGE-USD,0.072731003165245,0.0772970020771026,0.0718140006065368,485591017,10
2023-03-18,Crypto,Dogecoin,DOGE-USD,0.0765099972486496,0.0787639990448951,0.0729459971189498,517840653,10
2023-03-19,Crypto,Dogecoin,DOGE-USD,0.0730409994721412,0.0766019970178604,0.0730409994721412,338882489,10
2023-03-20,Crypto,Dogecoin,DOGE-USD,0.0748070031404495,0.0756080001592636,0.0710219964385032,409238948,10
2023-03-21,Crypto,Dogecoin,DOGE-USD,0.071491003036499,0.0774770006537437,0.0708620026707649,631254174,10
2023-03-22,Crypto,Dogecoin,DOGE-USD,0.0768700018525123,0.0776429995894432,0.0721340030431747,693511781,10
2023-03-23,Crypto,Dogecoin,DOGE-USD,0.0739959999918937,0.0789339989423751,0.073294997215271,637122733,10
2023-03-24,Crypto,Dogecoin,DOGE-USD,0.077403999865055,0.0774900019168853,0.0733880028128624,396748009,10
2023-03-25,Crypto,Dogecoin,DOGE-USD,0.0746819972991943,0.0759140029549598,0.072963997721672,286831067,10
2023-03-26,Crypto,Dogecoin,DOGE-USD,0.0740550011396408,0.075375996530056,0.0737209990620613,228916506,10
2023-03-27,Crypto,Dogecoin,DOGE-USD,0.0744260028004646,0.0758310034871101,0.0717559978365898,435284210,10
2023-03-28,Crypto,Dogecoin,DOGE-USD,0.0728989988565445,0.0739250034093856,0.0719370022416114,276514415,10
2023-03-29,Crypto,Dogecoin,DOGE-USD,0.0738240033388137,0.0767330005764961,0.0736420005559921,423884022,10
2023-03-30,Crypto,Dogecoin,DOGE-USD,0.0756419971585273,0.0766410008072853,0.0736839994788169,372289117,10
2023-03-31,Crypto,Dogecoin,DOGE-USD,0.0742589980363845,0.0777219980955123,0.0738079994916915,378314248,10
2023-04-01,Crypto,Dogecoin,DOGE-USD,0.0770249962806701,0.0852790027856826,0.0761440023779869,933070185,10
2023-04-02,Crypto,Dogecoin,DOGE-USD,0.0818590000271797,0.0852790027856826,0.0778480023145675,929778146,10
2023-04-03,Crypto,Dogecoin,DOGE-USD,0.079086996614933,0.1026400029659271,0.0766320005059242,3497240136,10
2023-04-04,Crypto,Dogecoin,DOGE-USD,0.0960830003023147,0.1025379970669746,0.0928710028529167,3096545498,10
2023-04-05,Crypto,Dogecoin,DOGE-USD,0.0951680019497871,0.0989390015602111,0.0920839980244636,1529520651,10
2023-04-06,Crypto,Dogecoin,DOGE-USD,0.0928220003843307,0.0928469970822334,0.0854120030999183,1410995902,10
2023-04-07,Crypto,Dogecoin,DOGE-USD,0.085437998175621,0.0860980004072189,0.0818910002708435,858234171,10
2023-04-08,Crypto,Dogecoin,DOGE-USD,0.0824429988861084,0.0838259980082511,0.0810350030660629,507929909,10
2023-04-09,Crypto,Dogecoin,DOGE-USD,0.0814009979367256,0.0838249996304512,0.0813539996743202,454428407,10
2023-04-10,Crypto,Dogecoin,DOGE-USD,0.083296999335289,0.0852719992399215,0.0824699997901916,473882914,10
2023-04-11,Crypto,Dogecoin,DOGE-USD,0.0848509967327117,0.0857099965214729,0.0838989987969398,472611203,10
2023-04-12,Crypto,Dogecoin,DOGE-USD,0.0842370018362999,0.0844290032982826,0.0813189968466758,540510658,10
2023-04-13,Crypto,Dogecoin,DOGE-USD,0.0834280028939247,0.0883809998631477,0.0830200016498565,810485328,10
2023-04-14,Crypto,Dogecoin,DOGE-USD,0.0874850004911422,0.0911160036921501,0.0858789980411529,1007326042,10
2023-04-15,Crypto,Dogecoin,DOGE-USD,0.0887850001454353,0.0904470011591911,0.0876530036330223,463978095,10
2023-04-16,Crypto,Dogecoin,DOGE-USD,0.0889680013060569,0.0915149971842765,0.0882309973239898,594760862,10
2023-04-17,Crypto,Dogecoin,DOGE-USD,0.0904819965362548,0.0945950001478195,0.088577002286911,1360494890,10
2023-04-18,Crypto,Dogecoin,DOGE-USD,0.0914580002427101,0.0944949984550476,0.0900859981775283,839983343,10
2023-04-19,Crypto,Dogecoin,DOGE-USD,0.0939880013465881,0.0940209999680519,0.086848996579647,1277738666,10
2023-04-20,Crypto,Dogecoin,DOGE-USD,0.087857000529766,0.0929720029234886,0.0829980000853538,1950918834,10
2023-04-21,Crypto,Dogecoin,DOGE-USD,0.0839340016245842,0.0846289992332458,0.0775170028209686,853137910,10
2023-04-22,Crypto,Dogecoin,DOGE-USD,0.0784820020198822,0.0809189975261688,0.0783130005002021,396888464,10
2023-04-23,Crypto,Dogecoin,DOGE-USD,0.0803800001740455,0.0806280001997947,0.0774369984865188,365182428,10
2023-04-24,Crypto,Dogecoin,DOGE-USD,0.0788189992308616,0.0799729973077774,0.0775690004229545,392854009,10
2023-04-25,Crypto,Dogecoin,DOGE-USD,0.0787829980254173,0.079925999045372,0.0777560025453567,343833135,10
2023-04-26,Crypto,Dogecoin,DOGE-USD,0.0798479989171028,0.0833719968795776,0.0761509984731674,722718207,10
2023-04-27,Crypto,Dogecoin,DOGE-USD,0.0786380022764206,0.0809499993920326,0.0785270035266876,435944109,10
2023-04-28,Crypto,Dogecoin,DOGE-USD,0.0801929980516433,0.0805760025978088,0.079423002898693,258987983,10
2023-04-29,Crypto,Dogecoin,DOGE-USD,0.0803660005331039,0.081845998764038,0.0803029984235763,268639541,10
2023-04-30,Crypto,Dogecoin,DOGE-USD,0.0816269963979721,0.0817010030150413,0.0796279981732368,264245527,10
2023-05-01,Crypto,Dogecoin,DOGE-USD,0.0797600001096725,0.0799959972500801,0.0776280015707016,325694977,10
2023-05-02,Crypto,Dogecoin,DOGE-USD,0.0788220018148422,0.0790449976921081,0.0778319984674453,234651604,10
2023-05-03,Crypto,Dogecoin,DOGE-USD,0.07880599796772,0.0805270001292228,0.0773279964923858,306950726,10
2023-05-04,Crypto,Dogecoin,DOGE-USD,0.079703003168106,0.0797360017895698,0.0781560018658638,255462655,10
2023-05-05,Crypto,Dogecoin,DOGE-USD,0.0784519985318183,0.0812920033931732,0.0779099985957145,335482524,10
2023-05-06,Crypto,Dogecoin,DOGE-USD,0.0803849995136261,0.0803849995136261,0.0764390006661415,341154511,10
2023-05-07,Crypto,Dogecoin,DOGE-USD,0.0769869983196258,0.0774959996342659,0.0766929984092712,205466114,10
2023-05-08,Crypto,Dogecoin,DOGE-USD,0.0766969993710517,0.0771069973707199,0.0709460005164146,459549555,10
2023-05-09,Crypto,Dogecoin,DOGE-USD,0.0724729970097541,0.073303997516632,0.0722879990935325,249148363,10
2023-05-10,Crypto,Dogecoin,DOGE-USD,0.0731429979205131,0.0746079981327056,0.0713199973106384,344464160,10
2023-05-11,Crypto,Dogecoin,DOGE-USD,0.0732330009341239,0.0732330009341239,0.0695670023560524,325440313,10
2023-05-12,Crypto,Dogecoin,DOGE-USD,0.0720760002732276,0.0725670009851455,0.0697240009903907,365130285,10
2023-05-13,Crypto,Dogecoin,DOGE-USD,0.0724610015749931,0.0724610015749931,0.0714730024337768,150685494,10
2023-05-14,Crypto,Dogecoin,DOGE-USD,0.0717779994010925,0.0725819990038871,0.0714220032095909,136339325,10
2023-05-15,Crypto,Dogecoin,DOGE-USD,0.0719809979200363,0.0734409987926483,0.0711980015039444,225262487,10
2023-05-16,Crypto,Dogecoin,DOGE-USD,0.0720489993691444,0.0731379985809326,0.0711819976568222,191614182,10
2023-05-17,Crypto,Dogecoin,DOGE-USD,0.0727299973368644,0.0753080025315284,0.0724660009145736,327166551,10
2023-05-18,Crypto,Dogecoin,DOGE-USD,0.0749019980430603,0.0749019980430603,0.0719090029597282,308943184,10
2023-05-19,Crypto,Dogecoin,DOGE-USD,0.0735350027680397,0.0739559978246688,0.0731619969010353,168839396,10
2023-05-20,Crypto,Dogecoin,DOGE-USD,0.0735400021076202,0.0738440006971359,0.0732249990105629,115557983,10
2023-05-21,Crypto,Dogecoin,DOGE-USD,0.0736659988760948,0.0739789977669715,0.0720819979906082,142232849,10
2023-05-22,Crypto,Dogecoin,DOGE-USD,0.0721440017223358,0.0738679990172386,0.0711330026388168,210015266,10
2023-05-23,Crypto,Dogecoin,DOGE-USD,0.0729999989271164,0.0738819986581802,0.0725720003247261,160114643,10
2023-05-24,Crypto,Dogecoin,DOGE-USD,0.0728669986128807,0.0728759989142417,0.0700619965791702,240278483,10
2023-05-25,Crypto,Dogecoin,DOGE-USD,0.0707340016961097,0.0709649994969368,0.0692239999771118,195452304,10
2023-05-26,Crypto,Dogecoin,DOGE-USD,0.0708770006895065,0.0713500007987022,0.0704429969191551,162190615,10
2023-05-27,Crypto,Dogecoin,DOGE-USD,0.0709820017218589,0.0732870027422905,0.0709149986505508,152865632,10
2023-05-28,Crypto,Dogecoin,DOGE-USD,0.0726810023188591,0.0739170014858245,0.0721990019083023,190660985,10
2023-05-29,Crypto,Dogecoin,DOGE-USD,0.0736159980297088,0.0739189982414245,0.0728309974074363,157791026,10
2023-05-30,Crypto,Dogecoin,DOGE-USD,0.073183000087738,0.0733830034732818,0.0722749978303909,248138018,10
2023-05-31,Crypto,Dogecoin,DOGE-USD,0.0723619982600212,0.0726329982280731,0.0708419978618621,189603858,10
2023-06-01,Crypto,Dogecoin,DOGE-USD,0.071662001311779,0.0721189975738525,0.070882000029087,163467169,10
2023-06-02,Crypto,Dogecoin,DOGE-USD,0.0714899972081184,0.0731979981064796,0.0711679980158805,172034498,10
2023-06-03,Crypto,Dogecoin,DOGE-USD,0.0726099982857704,0.0729470029473304,0.0723339989781379,112049190,10
2023-06-04,Crypto,Dogecoin,DOGE-USD,0.072672002017498,0.0732500031590461,0.0724660009145736,135558595,10
2023-06-05,Crypto,Dogecoin,DOGE-USD,0.0724750012159347,0.0726319998502731,0.0648280009627342,506101788,10
2023-06-06,Crypto,Dogecoin,DOGE-USD,0.0665680021047592,0.071783997118473,0.066111996769905,428926152,10
2023-06-07,Crypto,Dogecoin,DOGE-USD,0.070371001958847,0.070371001958847,0.0668779984116554,278793457,10
2023-06-08,Crypto,Dogecoin,DOGE-USD,0.0673020035028457,0.0684259980916976,0.0671539977192878,167825308,10
2023-06-09,Crypto,Dogecoin,DOGE-USD,0.067962996661663,0.0709199979901313,0.0676259994506836,274101529,10
2023-06-10,Crypto,Dogecoin,DOGE-USD,0.0694890022277832,0.070591002702713,0.0585360005497932,975736541,10
2023-06-11,Crypto,Dogecoin,DOGE-USD,0.0618610009551048,0.0625149980187416,0.0613030008971691,235910036,10
2023-06-12,Crypto,Dogecoin,DOGE-USD,0.0615790002048015,0.061634998768568,0.060403998941183,210832319,10
